,AUD,Indexed,BRL,Indexed,CHF,Indexed,CNY,Indexed,EUR,Indexed,GBP,Indexed,JPY,Indexed
2012-01-04,1.0348,0.6341,1.8205,1.0110,0.9417,1.6529,6.2941,1.3155,1.2930,0.7973,1.5638,1.0468,76.6800,1.3444
2012-01-05,1.0253,0.6400,1.8399,1.0003,0.9528,1.6336,6.3013,1.3140,1.2783,0.8065,1.5480,1.0575,77.1800,1.3357
2012-01-06,1.0235,0.6411,1.8487,0.9956,0.9555,1.6290,6.3088,1.3124,1.2723,0.8103,1.5431,1.0609,77.0600,1.3378
2012-01-09,1.0215,0.6424,1.8411,0.9997,0.9520,1.6350,6.3143,1.3113,1.2745,0.8089,1.5436,1.0605,76.8800,1.3409
2012-01-10,1.0323,0.6357,1.8041,1.0202,0.9486,1.6408,6.3141,1.3113,1.2782,0.8065,1.5489,1.0569,76.8400,1.3416
2012-01-11,1.0295,0.6374,1.8057,1.0193,0.9554,1.6292,6.3149,1.3112,1.2686,0.8126,1.5325,1.0682,76.9000,1.3406
2012-01-12,1.0311,0.6364,1.7825,1.0325,0.9444,1.6481,6.3177,1.3106,1.2818,0.8043,1.5325,1.0682,76.7600,1.3430
2012-01-13,1.0292,0.6376,1.7945,1.0256,0.9534,1.6326,6.3065,1.3129,1.2682,0.8129,1.5301,1.0699,76.9000,1.3406
2012-01-17,1.0395,0.6313,1.7778,1.0353,0.9492,1.6398,6.3136,1.3114,1.2740,0.8092,1.5356,1.0660,76.8000,1.3423
2012-01-18,1.0395,0.6313,1.7688,1.0405,0.9427,1.6511,6.3109,1.3120,1.2825,0.8038,1.5410,1.0623,76.8100,1.3421
2012-01-19,1.0417,0.6299,1.7593,1.0462,0.9335,1.6674,6.3162,1.3109,1.2937,0.7969,1.5484,1.0572,77.2300,1.3348
2012-01-20,1.0471,0.6267,1.7629,1.0440,0.9327,1.6688,6.3330,1.3074,1.2948,0.7962,1.5540,1.0534,76.9700,1.3394
2012-01-23,1.0534,0.6229,1.7534,1.0497,0.9268,1.6794,6.3330,1.3074,1.3035,0.7909,1.5582,1.0506,76.9200,1.3402
2012-01-24,1.0470,0.6267,1.7637,1.0435,0.9290,1.6755,6.3330,1.3074,1.3004,0.7928,1.5595,1.0497,77.7800,1.3254
2012-01-25,1.0481,0.6261,1.7613,1.0450,0.9310,1.6719,6.3330,1.3074,1.2978,0.7943,1.5570,1.0514,78.1300,1.3195
2012-01-26,1.0651,0.6161,1.7392,1.0582,0.9174,1.6966,6.3330,1.3074,1.3152,0.7838,1.5706,1.0423,77.4700,1.3307
2012-01-27,1.0645,0.6164,1.7401,1.0577,0.9142,1.7026,6.3330,1.3074,1.3192,0.7815,1.5716,1.0416,76.6800,1.3444
2012-01-30,1.0590,0.6196,1.7507,1.0513,0.9178,1.6959,6.3310,1.3078,1.3123,0.7856,1.5690,1.0433,76.2800,1.3515
2012-01-31,1.0598,0.6192,1.7527,1.0501,0.9220,1.6882,6.3080,1.3126,1.3053,0.7898,1.5754,1.0391,76.3400,1.3504
2012-02-01,1.0700,0.6133,1.7383,1.0588,0.9141,1.7028,6.3076,1.3127,1.3179,0.7822,1.5849,1.0329,76.1100,1.3545
2012-02-02,1.0718,0.6122,1.7233,1.0680,0.9144,1.7022,6.3017,1.3139,1.3167,0.7829,1.5813,1.0352,76.1300,1.3541
2012-02-03,1.0762,0.6097,1.7232,1.0681,0.9208,1.6904,6.3027,1.3137,1.3106,0.7866,1.5779,1.0375,76.5400,1.3469
2012-02-06,1.0743,0.6108,1.7154,1.0729,0.9188,1.6941,6.3120,1.3118,1.3130,0.7851,1.5832,1.0340,76.5400,1.3469
2012-02-07,1.0798,0.6077,1.7214,1.0692,0.9129,1.7050,6.3046,1.3133,1.3244,0.7784,1.5891,1.0301,76.8800,1.3409
2012-02-08,1.0785,0.6084,1.7185,1.0710,0.9126,1.7056,6.2938,1.3156,1.3253,0.7779,1.5820,1.0348,76.9000,1.3406
2012-02-09,1.0806,0.6073,1.7200,1.0701,0.9103,1.7099,6.2947,1.3154,1.3297,0.7753,1.5838,1.0336,77.4200,1.3316
2012-02-10,1.0676,0.6146,1.7260,1.0663,0.9176,1.6963,6.2991,1.3145,1.3187,0.7818,1.5748,1.0395,77.5700,1.3290
2012-02-13,1.0741,0.6109,1.7202,1.0699,0.9149,1.7013,6.2972,1.3149,1.3211,0.7803,1.5780,1.0374,77.5200,1.3299
2012-02-14,1.0691,0.6138,1.7159,1.0726,0.9185,1.6946,6.2995,1.3144,1.3149,0.7840,1.5691,1.0433,78.3900,1.3151
2012-02-15,1.0742,0.6109,1.7173,1.0717,0.9223,1.6876,6.2998,1.3143,1.3087,0.7877,1.5710,1.0420,78.2200,1.3179
2012-02-16,1.0759,0.6099,1.7221,1.0688,0.9209,1.6902,6.3014,1.3140,1.3110,0.7863,1.5795,1.0364,78.7700,1.3087
2012-02-17,1.0695,0.6136,1.7135,1.0741,0.9180,1.6955,6.2985,1.3146,1.3149,0.7840,1.5813,1.0352,79.3300,1.2995
2012-02-21,1.0692,0.6137,1.7171,1.0719,0.9114,1.7078,6.2960,1.3151,1.3255,0.7777,1.5796,1.0363,79.7300,1.2930
2012-02-22,1.0629,0.6174,1.7074,1.0780,0.9107,1.7091,6.2960,1.3151,1.3251,0.7780,1.5677,1.0442,80.3000,1.2838
2012-02-23,1.0688,0.6140,1.7096,1.0766,0.9059,1.7182,6.2980,1.3147,1.3308,0.7746,1.5700,1.0427,80.2100,1.2853
2012-02-24,1.0707,0.6129,1.7065,1.0785,0.8949,1.7393,6.2976,1.3148,1.3463,0.7657,1.5869,1.0316,80.8800,1.2746
2012-02-27,1.0764,0.6096,1.7058,1.0790,0.8987,1.7319,6.3012,1.3140,1.3410,0.7688,1.5845,1.0331,80.4200,1.2819
2012-02-28,1.0765,0.6096,1.6997,1.0828,0.8961,1.7370,6.2989,1.3145,1.3452,0.7664,1.5887,1.0304,80.4400,1.2816
2012-02-29,1.0777,0.6089,1.7148,1.0733,0.9023,1.7250,6.2935,1.3156,1.3359,0.7717,1.5951,1.0263,81.1000,1.2711
2012-03-01,1.0803,0.6074,1.7108,1.0758,0.9051,1.7197,6.3001,1.3142,1.3320,0.7739,1.5953,1.0261,81.1600,1.2702
2012-03-02,1.0747,0.6106,1.7263,1.0662,0.9134,1.7041,6.2982,1.3146,1.3202,0.7809,1.5852,1.0327,81.5600,1.2640
2012-03-05,1.0668,0.6151,1.7353,1.0606,0.9116,1.7074,6.3066,1.3129,1.3226,0.7794,1.5870,1.0315,81.4300,1.2660
2012-03-06,1.0551,0.6219,1.7584,1.0467,0.9186,1.6944,6.3082,1.3126,1.3114,0.7861,1.5720,1.0413,80.8600,1.2749
2012-03-07,1.0583,0.6201,1.7626,1.0442,0.9169,1.6976,6.3097,1.3122,1.3149,0.7840,1.5746,1.0396,81.0600,1.2718
2012-03-08,1.0618,0.6180,1.7747,1.0371,0.9092,1.7119,6.3159,1.3110,1.3256,0.7777,1.5822,1.0346,81.5000,1.2649
2012-03-09,1.0590,0.6196,1.7865,1.0302,0.9200,1.6918,6.3109,1.3120,1.3108,0.7865,1.5677,1.0442,82.5900,1.2482
2012-03-12,1.0490,0.6255,1.8202,1.0112,0.9177,1.6961,6.3258,1.3089,1.3141,0.7845,1.5615,1.0484,82.2100,1.2540
2012-03-13,1.0540,0.6226,1.7969,1.0243,0.9198,1.6922,6.3266,1.3087,1.3109,0.7864,1.5736,1.0403,82.6600,1.2472
2012-03-14,1.0446,0.6282,1.8175,1.0127,0.9313,1.6713,6.3315,1.3077,1.3025,0.7915,1.5686,1.0436,83.7800,1.2305
2012-03-15,1.0528,0.6233,1.8052,1.0196,0.9236,1.6853,6.3282,1.3084,1.3070,0.7888,1.5669,1.0447,83.2800,1.2379
2012-03-16,1.0584,0.6200,1.8025,1.0211,0.9160,1.6992,6.3222,1.3097,1.3171,0.7827,1.5845,1.0331,83.3400,1.2370
2012-03-19,1.0608,0.6186,1.8073,1.0184,0.9109,1.7087,6.3191,1.3103,1.3242,0.7785,1.5894,1.0299,83.3100,1.2374
2012-03-20,1.0485,0.6258,1.8214,1.0105,0.9122,1.7063,6.3203,1.3100,1.3222,0.7797,1.5857,1.0324,83.6200,1.2328
2012-03-21,1.0439,0.6286,1.8265,1.0077,0.9143,1.7024,6.3226,1.3096,1.3190,0.7816,1.5848,1.0329,83.6200,1.2328
2012-03-22,1.0370,0.6328,1.8230,1.0096,0.9136,1.7037,6.2990,1.3145,1.3194,0.7813,1.5807,1.0356,82.5000,1.2496
2012-03-23,1.0456,0.6276,1.8158,1.0136,0.9085,1.7133,6.3021,1.3138,1.3263,0.7773,1.5864,1.0319,82.3500,1.2519
2012-03-26,1.0511,0.6243,1.8155,1.0138,0.9041,1.7216,6.3139,1.3114,1.3328,0.7735,1.5939,1.0270,82.8400,1.2444
2012-03-27,1.0490,0.6255,1.8112,1.0162,0.9038,1.7222,6.3061,1.3130,1.3336,0.7730,1.5972,1.0249,83.1500,1.2398
2012-03-28,1.0369,0.6328,1.8253,1.0083,0.9064,1.7172,6.3044,1.3134,1.3300,0.7751,1.5855,1.0325,82.7400,1.2460
2012-03-29,1.0326,0.6355,1.8332,1.0040,0.9084,1.7135,6.3057,1.3131,1.3265,0.7772,1.5911,1.0288,82.2800,1.2529
2012-03-30,1.0367,0.6330,1.8205,1.0110,0.9026,1.7245,6.2975,1.3148,1.3334,0.7731,1.5985,1.0241,82.4100,1.2509
2012-04-02,1.0426,0.6294,1.8257,1.0081,0.9037,1.7224,6.2979,1.3147,1.3325,0.7737,1.6022,1.0217,82.1600,1.2547
2012-04-03,1.0372,0.6327,1.8232,1.0095,0.9024,1.7248,6.2975,1.3148,1.3337,0.7730,1.5966,1.0253,82.1800,1.2544
2012-04-04,1.0255,0.6399,1.8293,1.0061,0.9168,1.6978,6.2975,1.3148,1.3126,0.7854,1.5879,1.0309,82.6200,1.2478
2012-04-05,1.0303,0.6369,1.8296,1.0060,0.9200,1.6918,6.3123,1.3117,1.3064,0.7891,1.5822,1.0346,82.3300,1.2522
2012-04-06,1.0311,0.6364,1.8218,1.0103,0.9176,1.6963,6.3052,1.3132,1.3089,0.7876,1.5877,1.0311,81.5600,1.2640
2012-04-09,1.0319,0.6359,1.8218,1.0103,0.9180,1.6955,6.3100,1.3122,1.3087,0.7877,1.5879,1.0309,81.3600,1.2671
2012-04-10,1.0262,0.6394,1.8340,1.0035,0.9195,1.6928,6.3105,1.3121,1.3068,0.7889,1.5836,1.0337,80.9400,1.2737
2012-04-11,1.0295,0.6374,1.8311,1.0051,0.9165,1.6983,6.3076,1.3127,1.3104,0.7867,1.5892,1.0301,80.8800,1.2746
2012-04-12,1.0441,0.6285,1.8261,1.0079,0.9125,1.7058,6.3069,1.3128,1.3171,0.7827,1.5939,1.0270,80.8700,1.2748
2012-04-13,1.0372,0.6327,1.8363,1.0023,0.9189,1.6939,6.3022,1.3138,1.3082,0.7880,1.5851,1.0327,80.9900,1.2729
2012-04-16,1.0340,0.6346,1.8384,1.0011,0.9199,1.6920,6.3150,1.3111,1.3067,0.7889,1.5865,1.0318,80.4600,1.2813
2012-04-17,1.0405,0.6307,1.8503,0.9947,0.9156,1.7000,6.3015,1.3140,1.3123,0.7856,1.5931,1.0276,80.7200,1.2771
2012-04-18,1.0367,0.6330,1.8703,0.9841,0.9162,1.6989,6.3026,1.3137,1.3122,0.7856,1.6020,1.0218,81.2900,1.2682
2012-04-19,1.0337,0.6348,1.8846,0.9766,0.9155,1.7002,6.3029,1.3137,1.3132,0.7850,1.6058,1.0194,81.5700,1.2638
2012-04-20,1.0375,0.6325,1.8662,0.9862,0.9095,1.7114,6.3080,1.3126,1.3212,0.7803,1.6123,1.0153,81.6000,1.2634
2012-04-23,1.0299,0.6371,1.8854,0.9762,0.9152,1.7007,6.3084,1.3125,1.3129,0.7852,1.6102,1.0166,81.1600,1.2702
2012-04-24,1.0299,0.6371,1.8765,0.9808,0.9098,1.7108,6.3073,1.3127,1.3207,0.7806,1.6135,1.0146,81.2100,1.2694
2012-04-25,1.0333,0.6351,1.8828,0.9775,0.9097,1.7110,6.3039,1.3135,1.3210,0.7804,1.6146,1.0139,81.3300,1.2676
2012-04-26,1.0383,0.6320,1.8865,0.9756,0.9081,1.7140,6.3054,1.3131,1.3232,0.7791,1.6188,1.0112,80.7800,1.2762
2012-04-27,1.0447,0.6281,1.8843,0.9768,0.9066,1.7169,6.3093,1.3123,1.3248,0.7782,1.6239,1.0081,80.4800,1.2809
2012-04-30,1.0410,0.6304,1.8930,0.9723,0.9081,1.7140,6.2790,1.3187,1.3229,0.7793,1.6225,1.0089,79.8100,1.2917
2012-05-01,1.0345,0.6343,1.9037,0.9668,0.9087,1.7129,6.3089,1.3124,1.3226,0.7794,1.6221,1.0092,80.1700,1.2859
2012-05-02,1.0304,0.6368,1.9151,0.9610,0.9135,1.7039,6.3070,1.3128,1.3154,0.7837,1.6193,1.0109,80.1900,1.2856
2012-05-03,1.0260,0.6396,1.9275,0.9549,0.9138,1.7033,6.3052,1.3132,1.3147,0.7841,1.6185,1.0114,80.3600,1.2829
2012-05-04,1.0190,0.6440,1.9258,0.9557,0.9176,1.6963,6.3059,1.3130,1.3091,0.7875,1.6148,1.0137,79.8400,1.2912
2012-05-07,1.0201,0.6433,1.9240,0.9566,0.9204,1.6911,6.3074,1.3127,1.3052,0.7898,1.6192,1.0110,79.8800,1.2906
2012-05-08,1.0117,0.6486,1.9365,0.9504,0.9228,1.6867,6.3076,1.3127,1.3015,0.7921,1.6159,1.0131,79.7900,1.2920
2012-05-09,1.0066,0.6519,1.9560,0.9410,0.9272,1.6787,6.3096,1.3123,1.2954,0.7958,1.6130,1.0149,79.6400,1.2945
2012-05-10,1.0113,0.6489,1.9545,0.9417,0.9269,1.6793,6.3140,1.3114,1.2959,0.7955,1.6161,1.0129,79.9100,1.2901
2012-05-11,1.0065,0.6520,1.9404,0.9485,0.9283,1.6767,6.3097,1.3122,1.2937,0.7969,1.6080,1.0180,79.8600,1.2909
2012-05-14,0.9998,0.6563,1.9884,0.9256,0.9349,1.6649,6.3210,1.3099,1.2847,0.8024,1.6116,1.0158,79.8300,1.2914
2012-05-15,0.9977,0.6577,1.9935,0.9233,0.9405,1.6550,6.3176,1.3106,1.2769,0.8073,1.6025,1.0215,80.0900,1.2872
2012-05-16,0.9933,0.6606,2.0000,0.9203,0.9435,1.6497,6.3227,1.3096,1.2730,0.8098,1.5933,1.0274,80.3200,1.2835
2012-05-17,0.9925,0.6612,1.9940,0.9230,0.9450,1.6471,6.3247,1.3091,1.2709,0.8112,1.5823,1.0346,79.2600,1.3007
2012-05-18,0.9819,0.6683,2.0190,0.9116,0.9442,1.6485,6.3245,1.3092,1.2721,0.8104,1.5788,1.0369,79.1400,1.3026
2012-05-21,0.9853,0.6660,2.0455,0.8998,0.9406,1.6548,6.3277,1.3085,1.2769,0.8073,1.5790,1.0367,79.3100,1.2998
2012-05-22,0.9874,0.6646,2.0460,0.8996,0.9431,1.6504,6.3223,1.3096,1.2735,0.8095,1.5775,1.0377,79.9800,1.2889
2012-05-23,0.9709,0.6759,2.0675,0.8902,0.9555,1.6290,6.3343,1.3072,1.2569,0.8202,1.5691,1.0433,79.3300,1.2995
2012-05-24,0.9774,0.6714,2.0306,0.9064,0.9558,1.6285,6.3449,1.3050,1.2583,0.8193,1.5698,1.0428,79.4700,1.2972
2012-05-25,0.9778,0.6711,1.9917,0.9241,0.9592,1.6227,6.3439,1.3052,1.2518,0.8235,1.5648,1.0461,79.6400,1.2945
2012-05-29,0.9825,0.6679,1.9973,0.9215,0.9617,1.6185,6.3478,1.3044,1.2488,0.8255,1.5630,1.0473,79.4400,1.2977
2012-05-30,0.9733,0.6742,2.0095,0.9159,0.9682,1.6076,6.3574,1.3024,1.2405,0.8310,1.5532,1.0540,78.9300,1.3061
2012-05-31,0.9711,0.6757,2.0160,0.9129,0.9713,1.6025,6.3684,1.3002,1.2364,0.8338,1.5405,1.0626,78.2900,1.3168
2012-06-01,0.9688,0.6773,2.0325,0.9055,0.9671,1.6095,6.3692,1.3000,1.2420,0.8300,1.5383,1.0642,78.2100,1.3181
2012-06-04,0.9719,0.6752,2.0439,0.9005,0.9610,1.6197,6.3641,1.3010,1.2495,0.8251,1.5382,1.0642,78.3000,1.3166
2012-06-05,0.9722,0.6750,2.0299,0.9067,0.9656,1.6120,6.3670,1.3004,1.2437,0.8289,1.5355,1.0661,78.5700,1.3121
2012-06-06,0.9905,0.6625,2.0170,0.9125,0.9579,1.6249,6.3634,1.3012,1.2535,0.8224,1.5475,1.0578,79.1100,1.3031
2012-06-07,0.9936,0.6604,2.0325,0.9055,0.9558,1.6285,6.3634,1.3012,1.2568,0.8203,1.5557,1.0523,79.6700,1.2940
2012-06-08,0.9869,0.6649,2.0257,0.9086,0.9620,1.6180,6.3700,1.2998,1.2482,0.8259,1.5433,1.0607,79.4700,1.2972
2012-06-11,0.9925,0.6612,2.0369,0.9036,0.9604,1.6207,6.3690,1.3000,1.2504,0.8245,1.5515,1.0551,79.5000,1.2967
2012-06-12,0.9925,0.6612,2.0586,0.8941,0.9624,1.6173,6.3703,1.2998,1.2477,0.8262,1.5562,1.0519,79.4400,1.2977
2012-06-13,0.9973,0.6580,2.0628,0.8922,0.9533,1.6327,6.3685,1.3001,1.2596,0.8184,1.5557,1.0523,79.3500,1.2992
2012-06-14,0.9989,0.6569,2.0724,0.8881,0.9525,1.6341,6.3702,1.2998,1.2608,0.8177,1.5533,1.0539,79.2900,1.3002
2012-06-15,1.0057,0.6525,2.0397,0.9023,0.9506,1.6374,6.3649,1.3009,1.2633,0.8160,1.5654,1.0457,78.6500,1.3107
2012-06-18,1.0088,0.6505,2.0660,0.8909,0.9547,1.6304,6.3539,1.3031,1.2578,0.8196,1.5665,1.0450,78.9500,1.3058
2012-06-19,1.0196,0.6436,2.0352,0.9043,0.9461,1.6452,6.3542,1.3031,1.2692,0.8122,1.5732,1.0406,78.9200,1.3063
2012-06-20,1.0194,0.6437,2.0306,0.9064,0.9453,1.6466,6.3597,1.3019,1.2703,0.8115,1.5750,1.0394,79.5400,1.2961
2012-06-21,1.0095,0.6500,2.0446,0.9002,0.9542,1.6312,6.3644,1.3010,1.2586,0.8191,1.5633,1.0471,80.1800,1.2857
2012-06-22,1.0059,0.6524,2.0573,0.8946,0.9572,1.6261,6.3644,1.3010,1.2545,0.8218,1.5582,1.0506,80.5200,1.2803
2012-06-25,0.9981,0.6574,2.0745,0.8872,0.9621,1.6178,6.3631,1.3012,1.2480,0.8260,1.5555,1.0524,79.5000,1.2967
2012-06-26,1.0046,0.6532,2.0735,0.8876,0.9630,1.6163,6.3626,1.3013,1.2471,0.8266,1.5620,1.0480,79.4600,1.2974
2012-06-27,1.0071,0.6516,2.0791,0.8852,0.9642,1.6143,6.3561,1.3027,1.2457,0.8276,1.5549,1.0528,79.8300,1.2914
2012-06-28,1.0025,0.6546,2.0904,0.8805,0.9661,1.6111,6.3570,1.3025,1.2433,0.8292,1.5503,1.0559,79.3500,1.2992
2012-06-29,1.0236,0.6411,2.0090,0.9161,0.9485,1.6410,6.3530,1.3033,1.2668,0.8138,1.5686,1.0436,79.8100,1.2917
2012-07-02,1.0239,0.6409,1.9887,0.9255,0.9544,1.6309,6.3487,1.3042,1.2584,0.8192,1.5679,1.0441,79.4200,1.2980
2012-07-03,1.0294,0.6375,1.9968,0.9217,0.9517,1.6355,6.3519,1.3035,1.2620,0.8169,1.5702,1.0425,79.7700,1.2923
2012-07-05,1.0291,0.6376,2.0271,0.9079,0.9698,1.6050,6.3557,1.3028,1.2384,0.8324,1.5531,1.0540,79.9500,1.2894
2012-07-06,1.0187,0.6442,2.0369,0.9036,0.9777,1.5920,6.3640,1.3011,1.2283,0.8393,1.5480,1.0575,79.6100,1.2949
2012-07-09,1.0176,0.6449,2.0311,0.9062,0.9764,1.5941,6.3709,1.2996,1.2299,0.8382,1.5507,1.0557,79.6600,1.2941
2012-07-10,1.0218,0.6422,2.0343,0.9047,0.9798,1.5886,6.3654,1.3008,1.2255,0.8412,1.5506,1.0557,79.4400,1.2977
2012-07-11,1.0252,0.6401,2.0367,0.9037,0.9808,1.5870,6.3682,1.3002,1.2244,0.8420,1.5532,1.0540,79.7000,1.2935
2012-07-12,1.0131,0.6477,2.0477,0.8988,0.9843,1.5813,6.3732,1.2992,1.2199,0.8451,1.5425,1.0613,79.2900,1.3002
2012-07-13,1.0212,0.6426,2.0376,0.9033,0.9817,1.5855,6.3789,1.2980,1.2232,0.8428,1.5550,1.0527,79.2000,1.3016
2012-07-16,1.0236,0.6411,2.0391,0.9026,0.9791,1.5897,6.3784,1.2981,1.2267,0.8404,1.5635,1.0470,78.8000,1.3082
2012-07-17,1.0281,0.6383,2.0327,0.9054,0.9818,1.5854,6.3725,1.2993,1.2234,0.8427,1.5613,1.0485,79.0400,1.3043
2012-07-18,1.0347,0.6342,2.0214,0.9105,0.9795,1.5891,6.3690,1.3000,1.2261,0.8408,1.5636,1.0469,78.7900,1.3084
2012-07-19,1.0423,0.6296,2.0212,0.9106,0.9798,1.5886,6.3724,1.2993,1.2257,0.8411,1.5719,1.0414,78.6000,1.3116
2012-07-20,1.0383,0.6320,2.0217,0.9104,0.9863,1.5781,6.3734,1.2991,1.2176,0.8467,1.5630,1.0473,78.4900,1.3134
2012-07-23,1.0270,0.6389,2.0393,0.9025,0.9904,1.5716,6.3856,1.2967,1.2126,0.8502,1.5512,1.0553,78.3800,1.3153
2012-07-24,1.0253,0.6400,2.0428,0.9010,0.9957,1.5632,6.3857,1.2966,1.2062,0.8547,1.5521,1.0547,78.1900,1.3185
2012-07-25,1.0275,0.6386,2.0381,0.9030,0.9899,1.5724,6.3879,1.2962,1.2132,0.8497,1.5479,1.0576,78.2100,1.3181
2012-07-26,1.0390,0.6316,2.0268,0.9081,0.9780,1.5915,6.3839,1.2970,1.2280,0.8395,1.5683,1.0438,78.2400,1.3176
2012-07-27,1.0441,0.6285,2.0138,0.9139,0.9709,1.6032,6.3807,1.2976,1.2370,0.8334,1.5728,1.0408,78.5500,1.3124
2012-07-30,1.0489,0.6256,2.0354,0.9042,0.9804,1.5876,6.3792,1.2980,1.2250,0.8416,1.5694,1.0431,78.2000,1.3183
2012-07-31,1.0522,0.6236,2.0514,0.8972,0.9753,1.5959,6.3610,1.3017,1.2315,0.8371,1.5686,1.0436,78.1000,1.3200
2012-08-01,1.0518,0.6239,2.0384,0.9029,0.9767,1.5936,6.3680,1.3002,1.2299,0.8382,1.5596,1.0496,78.1900,1.3185
2012-08-02,1.0451,0.6279,2.0514,0.8972,0.9886,1.5744,6.3671,1.3004,1.2149,0.8485,1.5500,1.0561,78.2200,1.3179
2012-08-03,1.0566,0.6210,2.0237,0.9095,0.9697,1.6051,6.3721,1.2994,1.2390,0.8320,1.5650,1.0460,78.6000,1.3116
2012-08-06,1.0591,0.6196,2.0260,0.9084,0.9669,1.6098,6.3738,1.2991,1.2422,0.8299,1.5625,1.0477,78.1700,1.3188
2012-08-07,1.0571,0.6208,2.0270,0.9080,0.9672,1.6093,6.3664,1.3006,1.2422,0.8299,1.5658,1.0455,78.7100,1.3097
2012-08-08,1.0573,0.6206,2.0228,0.9099,0.9714,1.6023,6.3610,1.3017,1.2364,0.8338,1.5659,1.0454,78.4400,1.3143
2012-08-09,1.0567,0.6210,2.0175,0.9123,0.9781,1.5914,6.3579,1.3023,1.2278,0.8396,1.5623,1.0478,78.6400,1.3109
2012-08-10,1.0569,0.6209,2.0150,0.9134,0.9764,1.5941,6.3599,1.3019,1.2298,0.8383,1.5679,1.0441,78.2400,1.3176
2012-08-13,1.0507,0.6245,2.0279,0.9076,0.9733,1.5992,6.3611,1.3016,1.2339,0.8355,1.5690,1.0433,78.3400,1.3159
2012-08-14,1.0506,0.6246,2.0256,0.9086,0.9742,1.5977,6.3586,1.3022,1.2329,0.8362,1.5692,1.0432,78.8200,1.3079
2012-08-15,1.0509,0.6244,2.0230,0.9098,0.9774,1.5925,6.3619,1.3015,1.2288,0.8389,1.5686,1.0436,78.8900,1.3068
2012-08-16,1.0505,0.6247,2.0203,0.9110,0.9719,1.6015,6.3659,1.3007,1.2356,0.8343,1.5738,1.0402,79.2500,1.3008
2012-08-17,1.0427,0.6293,2.0176,0.9122,0.9752,1.5961,6.3580,1.3023,1.2315,0.8371,1.5697,1.0429,79.5000,1.2967
2012-08-20,1.0457,0.6275,2.0196,0.9113,0.9730,1.5997,6.3592,1.3020,1.2343,0.8352,1.5707,1.0422,79.4100,1.2982
2012-08-21,1.0493,0.6254,2.0171,0.9124,0.9630,1.6163,6.3559,1.3027,1.2472,0.8266,1.5788,1.0369,79.4300,1.2979
2012-08-22,1.0446,0.6282,2.0206,0.9109,0.9628,1.6166,6.3515,1.3036,1.2472,0.8266,1.5800,1.0361,79.1900,1.3018
2012-08-23,1.0479,0.6262,2.0242,0.9092,0.9542,1.6312,6.3535,1.3032,1.2583,0.8193,1.5882,1.0307,78.4600,1.3139
2012-08-24,1.0411,0.6303,2.0213,0.9106,0.9581,1.6246,6.3542,1.3031,1.2533,0.8225,1.5815,1.0351,78.6500,1.3107
2012-08-27,1.0387,0.6318,2.0301,0.9066,0.9597,1.6219,6.3558,1.3027,1.2514,0.8238,1.5800,1.0361,78.6700,1.3104
2012-08-28,1.0383,0.6320,2.0492,0.8982,0.9558,1.6285,6.3525,1.3034,1.2564,0.8205,1.5828,1.0342,78.5000,1.3132
2012-08-29,1.0366,0.6330,2.0480,0.8987,0.9578,1.6251,6.3513,1.3037,1.2538,0.8222,1.5839,1.0335,78.7200,1.3096
2012-08-30,1.0301,0.6370,2.0463,0.8994,0.9608,1.6200,6.3494,1.3040,1.2497,0.8249,1.5794,1.0365,78.5500,1.3124
2012-08-31,1.0334,0.6350,2.0301,0.9066,0.9546,1.6305,6.3484,1.3042,1.2578,0.8196,1.5864,1.0319,78.3000,1.3166
2012-09-04,1.0230,0.6414,2.0420,0.9013,0.9558,1.6285,6.3465,1.3046,1.2566,0.8204,1.5889,1.0303,78.3500,1.3158
2012-09-05,1.0195,0.6436,2.0385,0.9029,0.9548,1.6302,6.3489,1.3041,1.2603,0.8180,1.5907,1.0291,78.3400,1.3159
2012-09-06,1.0288,0.6378,2.0330,0.9053,0.9539,1.6317,6.3428,1.3054,1.2626,0.8165,1.5922,1.0281,78.9600,1.3056
2012-09-07,1.0390,0.6316,2.0274,0.9078,0.9452,1.6467,6.3428,1.3054,1.2796,0.8056,1.6016,1.0221,78.1400,1.3193
2012-09-10,1.0363,0.6332,2.0225,0.9100,0.9438,1.6492,6.3375,1.3065,1.2795,0.8057,1.6009,1.0225,78.2400,1.3176
2012-09-11,1.0442,0.6284,2.0209,0.9107,0.9387,1.6581,6.3349,1.3070,1.2858,0.8018,1.6071,1.0186,77.7800,1.3254
2012-09-12,1.0453,0.6278,2.0191,0.9115,0.9376,1.6601,6.3261,1.3088,1.2894,0.7995,1.6111,1.0161,77.8600,1.3240
2012-09-13,1.0449,0.6280,2.0250,0.9089,0.9395,1.6567,6.3294,1.3082,1.2912,0.7984,1.6125,1.0152,77.4100,1.3317
2012-09-14,1.0561,0.6213,2.0172,0.9124,0.9250,1.6827,6.3145,1.3113,1.3142,0.7844,1.6244,1.0078,78.2200,1.3179
2012-09-17,1.0490,0.6255,2.0300,0.9067,0.9266,1.6798,6.3170,1.3107,1.3125,0.7854,1.6263,1.0066,78.6800,1.3102
2012-09-18,1.0446,0.6282,2.0251,0.9088,0.9288,1.6758,6.3187,1.3104,1.3051,0.7899,1.6251,1.0073,78.5900,1.3117
